X,Y,Name,description,altitudeMode,X_ADDR,ADDRESSPOSTALCODE,ADDRESSFLOORNUMBER,NAME2,HYPERLINK,PHOTOURL,ADDRESSBUILDINGNAME,FMEL_UPD_D,LANDYADDRESSPOINT,ADDRESSUNITNUMBER,SHAPE,Y_ADDR,ADDRESSSTREETNAME,INC_CRC,LANDXADDRESSPOINT,Field_1,ADDRESSBLOCKHOUSENUMBER,DESCRIPTION2
103.765118623562,1.30611628380607,Clementi Woods Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,20409.9731,127443,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,32049.3237,,Point,32049.3236,170 West Coast Road,15E56EDBFD56658F,20409.9732,Clementi Woods Secondary School,,
103.907430521927,1.40029783361096,Edgefield Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,36247.6588,828869,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,42463.466,,Point,42463.466,41 Edgefield Plains,C0B48C037F1816DE,36247.6588,Edgefield Primary School,,
103.945128117225,1.37451269464565,Elias Park Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,40443.0313,518866,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,39612.437,,Point,39612.437,11 Pasir Ris Street 52,601AF006CE8FC79E,40443.0314,Elias Park Primary School,,
103.721726595534,1.35235629705185,Hua Yi Secondary School,"Opening Hours (Indoor Sports Hall):   Fri: 7.00 pm to 9.00pm, Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,15581.0663,649371,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,37162.4898,,Point,37162.4898,60 Jurong West Street 42,D96623D3CEFF851C,15581.0663,Hua Yi Secondary School,,
103.790607538764,1.42896700703192,Innova Primary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   NA   Facilities:   Indoor Sports Hall   Sports   Badminton",clampToGround,23246.897,737888,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,45633.4724,,Point,45633.4724,80 Woodlands Drive 17,01477FB3B20DAFBB,23246.8971,Innova Primary School,,
103.723957198627,1.33005931339968,Jurong Secondary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   NA   Facilities:   Indoor Sports Hall   Sports   Badminton",clampToGround,15829.1974,618652,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,34696.9876,,Point,34696.9876,31 Yuan Ching Road,032654F25950DB26,15829.1975,Jurong Secondary School,,
103.702098132287,1.33525634401375,Jurong West Secondary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,13396.5338,648348,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,35271.7687,,Point,35271.7686,61 Jurong West Street 65,C4D85C231BFE9556,13396.5338,Jurong West Secondary School,,
103.954751280652,1.37463820219763,Hai Sing Catholic School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,41513.9724,519421,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,39626.3673,,Point,39626.3673,9 Pasir Ris Drive 6,F72A283E12458F7C,41513.9724,Hai Sing Catholic School,,
103.885789250659,1.39549659026967,Sengkang Sports and Recreation Centre,"Opening Hours (Tennis / Squash courts)   NA   Opening Hours (Futsal Field)   7.00 am - 10.00 pm   Opening Hours (Stadium)   NA   Opening Hours (Sports Hall)   7.00am - 10.00pm   Facilities:   Sengkang Hockey Field, Sengkang ClubFITT Gym, Sengkang Sports Hall, Sengkang Swimming Complex",clampToGround,33839.2884,544964,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,41932.5036,,Point,41932.5035,57 Anchorvale Road NA S(544964),1949997B54987FF3,33839.2885,Sengkang Sports and Recreation Centre,,
103.851966023999,1.33025700530791,Toa Payoh Sports and Recreation Centre,"Opening Hours (Tennis / Squash courts)   NA   Opening Hours (Futsal Field)   NA   Opening Hours (Stadium)   7.00am - 10.00pm (Free admission for jogging from 4.30 am - 8.30 pm except when stadium is exclusively booked.)   Opening Hours (Sports Hall)   7.00am - 10.00pm   Facilities:   Toa Payoh Sports Hall, Toa Payoh Swimming Complex, Toa Payoh Stadium, Toa Payoh ClubFITT Gym",clampToGround,30075.2684,319389,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,34718.5855,,Point,34718.5855,297A Toa Payoh Lorong   6 S(319389),1FC38648790CEAB8,30075.2684,Toa Payoh Sports and Recreation Centre,,
103.831219217763,1.41185560468823,Yishun Sports and Recreation Centre,"Opening Hours (Tennis / Squash courts)   NA   Opening Hours (Futsal Field)   NA   Opening Hours (Stadium)   7.00am - 10.00pm (Free admission for jogging from 4.30 am - 8.30 pm except when stadium is exclusively booked.)   Opening Hours (Sports Hall)   7.00am - 10.00pm   Facilities:   Yishun Sports Hall, Yishun Stadium, Yishun ClubFITT Gym",clampToGround,27766.3706,769130,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,43741.3357,,Point,43741.3356,101 Yishun Avenue 1 S(769130),EC26BC00AE1452E8,27766.3707,Yishun Sports and Recreation Centre,,
103.860486522672,1.35939081873551,Burghley Squash and Tennis Centre,Opening Hours (Tennis / Squash courts)   7.00am - 10.00pm   Opening Hours (Futsal Field)NA   Opening Hours (Stadium)   NA   Facilities:   Burghley Squash and Tennis Centre,clampToGround,31023.4763,559020,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,37940.0628,,Point,37940.0627,43 Burghley Drive NA S(559020),BF66DAF296C966DE,31023.4763,Burghley Squash and Tennis Centre,,
103.849500507854,1.31171149258192,Farrer Park Tennis Centre,"Opening Hours (Tennis / Squash courts)   7.00am - 10.00pm   Opening Hours (Futsal Field)7.00am - 7.00pm   Opening Hours (Stadium)   NA   Facilities:   Farrer Park Tennis Centre, Farrer Park Field",clampToGround,29800.8952,218254,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,32667.9159,,Point,32667.9158,3 Rutland Road NA S(218254),5B5DEE60C54E38AD,29800.8952,Farrer Park Tennis Centre,,
103.879604572732,1.30529630210051,"Kallang Squash , Tennis &amp; Netball Centre","Opening Hours (Tennis / Squash courts)   7.00am - 10.00pm   Opening Hours (Futsal Field)NA   Opening Hours (Stadium)   7.00am - 7.30pm   Facilities:   Kallang Practice Track, Kallang Squash , Tennis &amp; Netball Centre",clampToGround,33151.2056,397724,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,31958.5987,,Point,31958.5987,52 Stadium Road NA S(397724),DFCD8CDE4AB4F4FD,33151.2057,"Kallang Squash , Tennis &amp; Netball Centre",,
103.877862032853,1.31125216704498,Geylang Field,Opening Hours (Futsal Field)   7.00am - 7.30pm,clampToGround,32957.2653,399005,,,"<a target=""_blank"" href=""http://www.ssc.gov.sg/publish/Corporate/en/participation/hotspot/sports_facility/fields.html"">http://www.ssc.gov.sg/publish/Corporate/en/participation/hotspot/sports_facility/fields.html</a>",,,4/17/2014 8:53:28 AM,32617.1643,,Point,32617.1643,30 Lorong 12 Geylang S(399005),B3E8F23CD01FFC1F,32957.2653,Geylang Field,,
103.762488566359,1.30976459603623,Clementi Stadium,Opening Hours (Stadium)   7.00am - 10.00pm (Free admission for jogging from 4.30 am - 8.30 pm except when stadium is exclusively booked.)Opening Hours (Pool)   Facilities:Clementi Stadium,clampToGround,20117.2833,127156,,,"<a target=""_blank"" href=""http://www.ssc.gov.sg/publish/Corporate/en/participation/hotspot/sports_facility/stadiums.html"">http://www.ssc.gov.sg/publish/Corporate/en/participation/hotspot/sports_facility/stadiums.html</a>",,,4/17/2014 8:53:28 AM,32452.7437,,Point,32452.7436,10 West Coast Walk  NA S(127156),0F7F6C6EB318540D,20117.2833,Clementi Stadium,,
103.91105262692,1.33502650241535,Bedok North Secondary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,36650.9841,419612,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,35246.1009,,Point,35246.1009,20 Jalan Damai,927F86E33674A6BB,36650.9841,Bedok North Secondary School,,
103.937968719119,1.32643951580625,Bedok Sports and Recreation Centre,"Opening Hours (Tennis / Squash courts)   NA   Opening Hours (Futsal Field)   NA   Opening Hours (Stadium)   7.00am - 10.00pm (Free admission for jogging from 4.30 am - 8.30 pm except when stadium is exclusively booked.)   Opening Hours (Sports Hall)   7.00am - 10.00pm   Facilities:   Bedok Sports Hall, Bedok Stadium,  Bedok ClubFITT Gym, Bedok Swimming Complex , Bedok Tennis Centre",clampToGround,39646.506,469643,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/"">http://www.icanbook.com.sg/</a>",,,4/17/2014 8:53:28 AM,34296.7054,,Point,34296.7053,3 Bedok North Street 2 S(469643),D504E22EF6A16EFD,39646.506,Bedok Sports and Recreation Centre,,
103.919941494168,1.32951964431813,East Coast Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,37640.2439,469031,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,34637.2131,,Point,34637.213,8 Chai Chee Lane,176E25107871620A,37640.2439,East Coast Primary School,,
103.939648784851,1.34689399620788,East View Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,39833.3827,528907,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,36558.469,,Point,36558.469,4 Tampines Street 91,574233E68D1737B9,39833.3827,East View Primary School,,
103.949587247798,1.35826175837387,East View Secondary School,"Opening Hours (Indoor Sports Hall):   Mon - Fri: 7.00 pm to 10.00pm, Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,40939.3656,529177,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,37815.5112,,Point,37815.5111,3 Tampines Street 42,2AAE41F5F985A2E4,40939.3656,East View Secondary School,,
103.829676837867,1.43563155044139,Ahmad Ibrahim Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football, Free Play",clampToGround,27594.7297,768928,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,46370.3602,,Point,46370.3602,751 Yishun Avenue 7,3202B84EADF6D38C,27594.7297,Ahmad Ibrahim Secondary School,,
103.851335036058,1.37410088249747,Anderson Secondary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,30005.0099,569206,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,39566.6173,,Point,39566.6173,10 Ang Mo Kio Street 53,210433A9BB37950F,30005.01,Anderson Secondary School,,
103.88268683419,1.34025071373547,Bartley Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,33494.1562,538403,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,35823.6861,,Point,35823.6861,10 Jalan Bunga Rampai,CDCEB6504D07C84B,33494.1563,Bartley Secondary School,,
103.937745022689,1.32399627532811,Bedok Green Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,39621.6222,469317,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,34026.5429,,Point,34026.5428,1 Bedok South Avenue 2,E358DE6FDF97C57F,39621.6222,Bedok Green Primary School,,
103.93551315456,1.33382667963935,Bedok Green Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,39373.1923,469722,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,35113.53,,Point,35113.5299,360 Bedok North Avenue 3,27DEB167020FD987,39373.1923,Bedok Green Secondary School,,
103.943475224551,1.32399939547983,Bedok View Secondary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 7.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,40259.3372,469293,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,34026.9155,,Point,34026.9155,6 Bedok South Avenue 3,B9F4FB28CD1D4DA0,40259.3373,Bedok View Secondary School,,
103.775021360563,1.44471292034808,Si Ling Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,21512.4314,739148,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,47374.6154,,Point,47374.6153,11 Marsiling Lane,FA02119FDA811E91,21512.4314,Si Ling Secondary School,,
103.929990138972,1.34938773558712,Springfield Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,38758.4696,529593,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,36834.1696,,Point,36834.1696,30 Tampines Avenue 8,BE447865C1C3AF64,38758.4696,Springfield Secondary School,,
103.875808419295,1.34638285625761,St Gabriel's Secondary School,"Opening Hours (Indoor Sports Hall):   Fri: 7.00 pm to 9.00pm, Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,32728.6507,556140,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,36501.7329,,Point,36501.7328,24 Serangoon Ave 1,5C912E45A4B07A10,32728.6507,St Gabriel's Secondary School,,
103.939536285896,1.3773706091104,Park View Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,39820.7143,519524,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,39928.4228,,Point,39928.4228,"60, Pasir Ris Drive 1",C21AC168270297D8,39820.7143,Park View Primary School,,
103.959362578826,1.37234390723904,Pasir Ris Crest Secondary School,"Opening Hours (Indoor Sports Hall):   Mon - Fri: 7.00 pm to 10.00pm, Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,42027.1676,518934,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,39372.7018,,Point,39372.7017,11 Pasir Ris Street 41,59A6E9A21BF19FDB,42027.1676,Pasir Ris Crest Secondary School,,
103.878566725575,1.39048215047981,Pei Hwa Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,33035.5279,797702,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,41378.0154,,Point,41378.0153,21 Fernvale Link,57797D5702E6E499,33035.5279,Pei Hwa Secondary School,,
103.870492278175,1.35927324754105,Peicai Secondary School,"Opening Hours (Indoor Sports Hall):   Fri: 7.00 pm to 9.00pm, Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   NA   Facilities:   Indoor Sports Hall   Sports   Badminton",clampToGround,32137.0009,556094,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,37927.0772,,Point,37927.0771,10 Serangoon Avenue 4,DFE1E52A643371D5,32137.0009,Peicai Secondary School,,
103.87472743718,1.37265170374172,Rosyth Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,32608.2994,555855,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,39406.4068,,Point,39406.4068,21 Serangoon North Ave 4,548CCF6D84B04C7E,32608.2995,Rosyth Primary School,,
103.821021505157,1.44504364382714,Sembawang Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,26631.5285,757715,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,47411.1056,,Point,47411.1055,10 Sembawang Drive,E3ED73EF8D99C45D,26631.5285,Sembawang Primary School,,
103.816843258108,1.44531502123087,Sembawang Secondary School,"Opening Hours (Indoor Sports Hall):   Sat: 3.00 pm to 9.00 pm, Sun: 9.00 am to 9.00 pm   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field, Indoor Sports Hall   Sports   Football, Badminton",clampToGround,26166.5553,757704,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,47441.1161,,Point,47441.1161,30 Sembawang Crescent,EDE989B7DE1F065A,26166.5553,Sembawang Secondary School,,
103.835438721028,1.36833724455984,Mayflower Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,28235.9463,569384,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,38929.2961,,Point,38929.296,2 Ang Mo Kio Street 21,A3952CD524BE3C49,28235.9463,Mayflower Secondary School,,
103.845148032079,1.42081553556096,Northbrooks Secondary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Chargeable Field   Sports   Football",clampToGround,29316.4466,768692,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,44732.0829,,Point,44732.0829,585 Yishun Ring Road,6576B9E26E7D3684,29316.4466,Northbrooks Secondary School,,
103.769313521364,1.3795488750037,Zhenghua Primary School,"Opening Hours (Indoor Sports Hall):   NA   Opening Hours (Field):   Sat: 3.00 pm to 7.00 pm, Sun: 9.00 am to 7.00 pm   Facilities:   Free To Play Field   Sports   Free Play",clampToGround,20877.0395,679002,,,"<a target=""_blank"" href=""http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y"">http://www.icanbook.com.sg/icbnew/Facility/Public/UI/BasicSearch.aspx?CLR=Y</a>",,,4/17/2014 8:53:28 AM,40169.1169,,Point,40169.1169,9 Fajar Road,937A640F9323BD0C,20877.0395,Zhenghua Primary School,,
