"name","lon","lat"
"The Waterina",103.8906384,1.3127592
"The Yardley",103.8718791,1.3476948
"Three Three Robin",103.8287506,1.3171327
"Treasure Gardens",103.879904,1.361793
"Treasure Mansions",103.8774125,1.3615951
"Whitewater",103.9352076,1.3796942
"Fortville",103.8851074,1.2995888
"Prince Charles Residences",103.8198784,1.2928729
"11 Amber Road",103.899208,1.299146
"Adam Park Condominium",103.8132233,1.3277827
"Amaranda Gardens",103.8663925,1.3494626
"Amaryllis Ville",103.841959,1.314808
"Aquarine Gardens",103.9281339,1.3135867
"Balestier 288",103.8528855,1.3229804
"Balmoral Heights",103.8347299,1.315059
"Belmond Green",103.83168,1.315288
"Binjai Park",103.7877738,1.3391323
"Butterworth 8",103.8950787,1.3122998
"Cairnhill Crest",103.838145,1.305608
"Calarasi",103.8542148,1.3238477
"Canary Ville",103.9144243,1.3146306
"Changi Rise Condominium",103.9603591,1.3485543
"Cherry Gardens",103.858311,1.2906908
"Cote D'Azur",103.9039919,1.3012096
"Crane Court",103.898208,1.3120839
"De Paradiso",103.8507048,1.3240729
"Derbyshire Heights",103.8457595,1.3165557
"Derbyshire Road",103.8457595,1.3165557
"Dunman View",103.8970899,1.3099259
"East Palm",103.9314322,1.3136733
"East Shine",103.9099673,1.3227848
"East Treasure",103.8456521,1.2910625
"Eastern Residence",103.9076858,1.3145589
"Eton Court",103.911378,1.30997
"Gallery 8",103.9059255,1.3116678
"Goldenhill Park Condominium",103.862313,1.352872
"Goodwood Gardens",103.834435,1.3148376
"Grand Regalia",103.881117,1.357064
"Grange Residences",103.8228397,1.3036745
"Haig Court",103.898422,1.306591
"Holland Mews",103.8062673,1.3095301
"Klassic Court",103.9063251,1.3130785
"Legenda at Joo Chiat",103.902489,1.312777
"Lighthouse",103.7408654,1.1599741
"Lorong Telok",103.848698,1.2867811
"Malvern Springs",103.9037572,1.3061633
"Mandale Heights",103.8498002,1.3241028
"Marine Ville",103.9068973,1.304402
"Meadow Lodge",103.773356,1.341737
"Mill Point",103.8303387,1.2929229
"Moonstone Residences",103.8661434,1.327322
"Newton 21",103.8404704,1.3148877
"Newton Gems",103.8419294,1.3178748
"Niven Loft",103.849589,1.3037923
"Novena Suites",103.8449936,1.3186788
"Nuovo",103.8424778,1.3843644
"Palm Residence",103.7691976,1.3432975
"Parc Haven",103.8544054,1.3245126
"Park Green",103.8999669,1.3806816
"Parry Court",103.8805494,1.3641425
"Race Course Mansion",103.8519876,1.3097288
"Residences At 338A",103.838015,1.296375
"Rio Vista",103.9015173,1.3729104
"Robertson 100",103.8380746,1.2913319
"Summer Gardens",103.9510854,1.3301824
"Sunflower Grandeur",103.8905329,1.3164113
"Sunny Palms",103.9110749,1.3175435
"Tanamera Crest",103.9422181,1.3317633
"The Alcove",103.8839036,1.3146203
"The Ansley",103.8490757,1.3232078
"The Gardens At Bishan",103.8306472,1.3648162
"The Glacier",103.9071308,1.3142967
"The Grandiflora",103.9138357,1.3125292
"The Jade",103.7487388,1.348982
"The Levelz",103.8050306,1.3137627
"The Light @ Cairnhill",103.8385915,1.3065945
"The Mornington",103.8639731,1.3261728
"The Paterson",103.8304142,1.3004844
"The Serenade @ Holland",103.779876,1.3184617
"The Warren",103.7430556,1.3861111
"Treasure Loft",103.84969,1.318702
"Veranda",103.8265445,1.3111313
"Wilkie 87",103.8470278,1.3032654
"The Areca",103.884289,1.339181
"The Old House",103.843289,1.280026
"1 Moulmein Rise",103.847179,1.3191875
"Alessandrea",103.8224726,1.2905895
"Apleton View",103.8458418,1.319192
"Balmoral 8",103.8322075,1.3146755
"Bishan Loft",103.8525132,1.3467713
"Boonview",103.8408426,1.351631
"Bowmont Centre",103.9193744,1.3155072
"Casa Aroma",103.9061031,1.3136162
"Chiverton",103.829213,1.317297
"Costa Del Sol",103.9395111,1.3117692
"Country Park Condominium",103.9548503,1.3213041
"Country Park Condominium",103.9548503,1.3213041
"Country Park Condominium",103.9548503,1.3213041
"D - Heritage Apartments",103.9126935,1.3282123
"D'Ecosia",103.9100359,1.3063733
"D'Saville",103.91447,1.307221
"Dahlia Park Condominium",103.9653297,1.3591431
"Emery Point",103.8957345,1.3116589
"Everitt Green",103.9015059,1.3160292
"Forest Hills Condominium",103.818344,1.404141
"Fortune Jade",103.8948625,1.3099551
"Freesia Woods",103.766291,1.324024
"Gallery Fifteen",103.8437729,1.327527
"Gisborne Light",103.8303989,1.3163201
"Glamour Ville",103.9085188,1.3092448
"Golden Heights",103.8659436,1.3495673
"Hullet Rise",103.8386534,1.3031203
"Jervois Regency",103.8219431,1.2945126
"Katong Ville",103.8935349,1.3130289
"Kim Keat Gardens",103.8536728,1.3252133
"Knox View",103.9097713,1.3104889
"La Nouvelle",103.8470532,1.3179993
"Leicester Lodge",103.8669908,1.3299958
"Lilydale",103.8493524,1.4237632
"Moonstone Royale",103.8660544,1.3278367
"Rafflesia Condominium",103.8434779,1.3479078
"Rangoon Court",103.8536491,1.3146684
"Rosewood",103.7853307,1.4295215
"Sanctuary Green",103.8713181,1.2967956
"Setia Residences",103.8399616,1.3159368
"Sheares Ville",103.8253121,1.2936465
"Sims Green",103.8846276,1.31439
"Sommerville Loft",103.869862,1.3436324
"Stevens Loft",103.8263505,1.3174629
"Sunflower Lodge",103.8877447,1.3138713
"SunGlade",103.871682,1.348276
"Sunshine Grove",103.8740708,1.3460396
"The Belleforte",103.8452444,1.3274515
"The Champagne",103.9106047,1.3184307
"The Dew",103.756056,1.346656
"The Eden At Tampines",103.9008959,1.3037611
"The Edgewater",103.9647051,1.380329
"The Heliconia",103.908961,1.3261808
"The Lincoln Modern",103.843019,1.3153019
"The Morning Glory",103.8768815,1.3570673
"The Springs",103.8466704,1.3191
"The Sunshine",103.871978,1.34611
"The Taipan",103.9349281,1.3123809
"The Tessarina",103.789285,1.3324443
"The Vines",103.9078644,1.3193402
"Toh Tuck Lodge",103.7661705,1.3397003
"Ventana",103.7848565,1.2825617
"Wilkie Road",103.8475801,1.3028278
"Athena Ville",103.8856683,1.3150821
"38 Draycott Drive",103.8306152,1.3097339
"Balmoral Crest",103.8344533,1.3162999
"Braddell Regalia",103.8693222,1.3431723
"Breezy Mansions",103.878204,1.362227
"Central Meadows",103.8880969,1.3117651
"Central View",103.8783619,1.3530251
"Charisma View",103.7686239,1.3445899
"Cityvale",103.8480874,1.3019717
"Compass Heights",103.8961509,1.3920858
"Crystal Dew",103.885257,1.316103
"Cuscaden Residences",103.8264291,1.30467
"De Lente",103.8017387,1.311744
"East Meadows",103.9440504,1.3287069
"East View 18",103.903509,1.303832
"Eastcove Residences",103.9087583,1.3146034
"Eastside Loft",103.9055992,1.3054606
"Fernhill Garden",103.824423,1.3140079
"Gallop Green",103.8081677,1.3157275
"Haig Ten",103.8977696,1.3101049
"Hillington Green",103.7645833,1.3597267
"Hillview 128",103.76095,1.3570736
"Hillview Residence",103.760808,1.356307
"Jalan Sinar Bintang",103.973158,1.3627978
"Jervois Lane",103.8189416,1.2941893
"King's Arcade",103.8108037,1.3233285
"Martia 8",103.9107578,1.3072457
"Mendon Spring",103.787467,1.278326
"Merlot Ville",103.911769,1.3105776
"Nassim 9",103.8252941,1.3076605
"Nature Mansions",103.9104644,1.3126358
"Newton 18",103.8412283,1.3144162
"Nicole Green",103.879753,1.3097619
"Olivio",103.8415768,1.280828
"Palazzetto",103.884013,1.29921
"Palm Grove Condominium",103.8783861,1.3600709
"Palm Haven",103.8779927,1.3601668
"Paradise Palms",103.8953387,1.3098787
"Parc Regency",103.7782944,1.2881728
"Paya Lebar Residences",103.8915739,1.3175146
"Prospero Ville",103.9144616,1.3137597
"Queensberry Lodge",103.8274386,1.295081
"Race Course 138",103.8522035,1.3100436
"Ridge Court",103.8674897,1.3307225
"Rivervale Crest",103.9042933,1.3914034
"Sandy Palm",103.959813,1.3788066
"Sims Meadows",103.8880377,1.3148436
"Sims Residences",103.8906981,1.316255
"Sophia 98",103.8470916,1.3022708
"St. Michael's Condominium",103.8627053,1.3265011
"Summerhill",103.7700871,1.3218473
"Sunhaven",103.9623034,1.3482328
"Taipan Regency",103.8990383,1.3070851
"The Abode At Devonshire",103.8378716,1.2977379
"The Arris",103.8416613,1.2753469
"The Aston",103.8298503,1.29595
"The Edge On Cairnhill",103.8370461,1.3088564
"The Ladyhill",103.825058,1.31042
"The Loft",103.8221829,1.3070096
"The Montana",103.8289865,1.2961849
"The Palladium",103.9039726,1.30345
"The Petals",103.7604625,1.3534828
"The Tomlinson",103.8260116,1.3044256
"The Twins",103.834613,1.314742
"Thomson Euro-asia",103.8446869,1.318047
"Thomson Vale",103.8414579,1.3239856
"Tropical Spring",103.9557017,1.3419606
"Vina Lodge",103.8766819,1.3570281
"Wilkie Regency",103.8490638,1.3026302
"Yishun Emerald",103.8304885,1.4392334
"Patent Place",103.7678312,1.3428219
"Ardmore Park",103.8284566,1.3094943
"Balmoral Residences",103.8349712,1.3155346
"Canberlin Apartments",103.8798498,1.3107735
"Canberlin Lodge",103.8770195,1.3093444
"Carissa Park Condominium",103.963631,1.358772
"Casa Emerald",103.8870732,1.3120664
"Casa Rosa",103.8793065,1.3461707
"Central Grove",103.8844239,1.3159873
"Charleston",103.827844,1.2951935
"Cosy Lodge",103.8868429,1.3152931
"Crystal Lodge",103.8797965,1.3113233
"Dunman Place",103.8957024,1.3099639
"Euphony Gardens",103.8245773,1.4257196
"Faber Crest",103.756686,1.32357
"Fraser Suites",103.8274543,1.293189
"Geylang Heritage",103.8875702,1.3130306
"Hilltop Grove",103.759115,1.3571714
"Homey Gardens",103.9086208,1.3100646
"Hullet Court",103.8386979,1.3032367
"Jansen Spring",103.8778106,1.3590452
"Kovan 81",103.8784692,1.355517
"Lotus At Jervois",103.8495312,1.2852517
"Modena",103.95502,1.342558
"Ovada 8",103.9062407,1.3129583
"Rose Maison",103.8996811,1.307983
"Rosevale",103.8432468,1.316002
"Seletaris",103.8251393,1.4358769
"Seraya Breeze",103.899854,1.305807
"Sophia Road",103.8473702,1.3020842
"St. Martin Residence",103.8245283,1.3062019
"Sunflower Court",103.8765213,1.3107009
"Sunflower Residence",103.8870527,1.3124239
"Sunshine Plaza",103.8509274,1.3003949
"Tanglin View",103.8179582,1.2921945
"The Armadale",103.8403428,1.3189739
"The Clearwater",103.9342974,1.3377237
"The Equatorial",103.8250452,1.3199993
"The Hillside",103.8783449,1.3565534
"The Horizon",103.8264961,1.2945486
"The Sunnydale",103.867434,1.349091
"The Trevose",103.8251784,1.3230845
"Wharton Vale",103.8482063,1.3019433
"Wilkie Vale",103.8481763,1.3026036
"Yishun Sapphire",103.8299937,1.4397078
"Choon Moey Mansions",103.8867291,1.3158294
"Aquarius By The Park",103.9354324,1.3379874
"Ballota Park Condominium",103.9686791,1.3581361
"Balmoral Place",103.8349219,1.3166569
"Bishan 8",103.8467621,1.3491779
"Camelot By-The-Water",103.8754182,1.2976245
"Chateau Le Fame",103.8293149,1.316869
"Chelsea Gardens",103.8273791,1.31336
"Chelsea Lodge",103.8960824,1.3050717
"Choon Kim House",103.8790881,1.3544639
"Claremont",103.854763,1.3113528
"Craig Place",103.842299,1.278053
"Draycott Drive",103.8321504,1.3096343
"Fairmount Condominium",103.956211,1.3211003
"Glendale Park",103.7653223,1.3634065
"Global Ville",103.8425941,1.3276142
"Grandlink Square",103.8914534,1.3142609
"Grange 80",103.828234,1.299345
"Hazel Park Condominium",103.764543,1.372783
"Heritage View",103.783461,1.304569
"Holt Residences",103.826138,1.294187
"Jersey Lodge",103.914767,1.314849
"Jervois Jade Apartments",103.8253243,1.292532
"Jewel Of Balmoral",103.8275337,1.3158307
"Kim Keat Lodge",103.8533712,1.3236577
"Laguna 88",103.9585123,1.3221243
"Langston Ville",103.8389936,1.294948
"Le Wood",103.775796,1.34711
"Martina Mansions",103.8332439,1.317561
"Melinia Court",103.912874,1.3109187
"Melrose Park",103.8300777,1.2936918
"Moonstone View",103.865704,1.32747
"Mutiara View",103.8284913,1.2954455
"New Court",103.8436781,1.3281337
"Northoaks",103.8060402,1.4448576
"Palm Gardens",103.746234,1.378176
"Parc Stevens",103.8273425,1.3167546
"Portofino",103.8362974,1.313991
"Rangoon View",103.8537158,1.3150733
"Regent Grove",103.749178,1.3989805
"Riverside 48",103.8397071,1.2912223
"Robin Regalia",103.8282339,1.3169007
"Rose Ville",103.8933422,1.3103311
"Seasons View",103.8413889,1.3522222
"Seletar Springs Condominium",103.8794661,1.3881176
"Seven Holt Road",103.8256224,1.2939513
"Shaw Plaza",103.8511111,1.325
"Spring Gardens",103.8984978,1.3080224
"St. Thomas Ville",103.8360175,1.2977195
"Summerdale",103.712029,1.34155
"Sun Plaza",103.8196887,1.4482678
"Sunflower View",103.8883365,1.3129377
"The Balmoral Spring",103.8342841,1.3154577
"The Floravale",103.6974257,1.3506092
"The Florida",103.9005617,1.3736894
"The Huntington",103.845329,1.3187972
"The Mayfair",103.7333732,1.3453234
"The Rivervale",103.8982243,1.3807856
"The Sterling",103.7818118,1.3355672
"The Sunflower",103.885362,1.313556
"The Tropica",103.9275299,1.348953
"Treetops Executive Residences",103.8270051,1.3084963
"Trellis Towers",103.8436973,1.3306379
"Villa Martia",103.9115896,1.3064797
"Yew Mei Green",103.750771,1.3960362
"21 Anderson",103.828307,1.3126439
"8 Eden Grove",103.872353,1.3446423
"Avalon",103.864004,1.3105959
"Butterworth View",103.8951771,1.3125366
"Casafina",103.933863,1.3151337
"Celadon View",103.9565548,1.3783692
"Chestervale",103.774607,1.3784904
"Cosy 23",103.8628816,1.3178382
"Crystal Rhu",103.8838696,1.2988588
"D-Mansions",103.882675,1.362429
"D'Focus Apartments",103.8983116,1.3083648
"Eastpoint Green",103.9507467,1.3393799
"Eastvale",103.9534573,1.3746161
"Emerald East",103.8839909,1.2995214
"Emerald Garden",103.8463193,1.2823975
"Eng Kong Green",103.7695151,1.3356293
"Estella Gardens",103.9670091,1.3599953
"Ever Lodge",103.8894134,1.3147038
"Evergreen Park",103.8996401,1.3689916
"Ewe Boon Regent",103.8303953,1.316645
"Fairlodge",103.8014912,1.3118885
"Fortredale",103.884904,1.2983
"Gambier Court",103.8398143,1.2928367
"Gardenville",103.8274348,1.3124782
"Gilstead 38",103.8391388,1.3181701
"Gloucester Mansions",103.840323,1.3139753
"Grand Regency",103.768745,1.3433224
"Grange 70",103.829248,1.299314
"High Oak Condominium",103.7715072,1.3402006
"Hillbrooks",103.7628409,1.3585231
"Holland Suites",103.799398,1.311934
"Jansen 28",103.876729,1.360127
"Jervois Meadows",103.8167066,1.2949272
"Jervois Road",103.8212073,1.2949322
"Kasturina Lodge",103.8297024,1.296416
"Kentish Court",103.8521471,1.3152845
"Kentish Green",103.8519589,1.3157236
"Kim Keat House",103.8540288,1.3254112
"Kovan Crest",103.8812118,1.3582255
"La Maison",103.8470554,1.3195917
"Le Hill Condominium",103.7854697,1.2826586
"Lorong Tahar",103.8758157,1.3125935
"Merawoods",103.7594,1.356343
"Montrosa",103.7598731,1.3570496
"Novena Lodge",103.8414301,1.3232625
"Oleanas Residence",103.8387671,1.2934136
"Palm Green",103.7696404,1.2915179
"Palmwoods",103.9473764,1.3324658
"Parc Palais",103.765507,1.357579
"Penhas Road",103.8627178,1.3093713
"Pinevale",103.933336,1.358225
"Regent Heights",103.7563732,1.3524474
"Regentville",103.878288,1.3741954
"River Place",103.8397852,1.2895263
"Sam Kiang Mansions",103.8354582,1.2980487
"Simei Green Condominium",103.9592422,1.3406177
"Sixth Avenue Ville",103.7950302,1.3295771
"Southaven II",103.773259,1.346128
"St. Patricks Green",103.9138786,1.3083822
"Sturdee View",103.857773,1.3138045
"The Bayron",103.837581,1.297841
"The Bencoolen",103.8532843,1.3016941
"The Hermitage",103.836789,1.3146184
"The Legacy",103.8226464,1.3210468
"The Paterson Edge",103.829564,1.302476
"The Princeton",103.8327272,1.3166639
"The Richmond",103.8646156,1.3252336
"The Silverton",103.8990324,1.3091824
"The Spinnaker",103.8441744,1.3143205
"The Springbloom",103.864187,1.350921
"Thomson 800",103.8381861,1.3410612
"Thomson Imperial Court",103.8360304,1.3518453
"Twin Heights",103.8519923,1.3246291
"UOB Centre",103.7761183,1.3427052
"Villa Azura",103.792996,1.332161
"Villa Marina",103.9271852,1.3100461
"Westmere",103.736041,1.337547
"Windermere",103.75017,1.397886
"Wing Fong Building",103.8773655,1.3088332
"Woodgrove Condominium",103.7824473,1.4292849
"Parkview Mansions",103.7603219,1.341306
"Aston Mansions",103.8904767,1.3138677
"Balmy Court",103.884989,1.314148
"Birmingham Mansions",103.844904,1.317722
"Blair Plain Conservation Area",103.836922,1.2769042
"Bougainvilla Apartments",103.8795565,1.3135727
"Burlington Square",103.8526,1.3025
"Casa Novacrest",103.8380282,1.3092109
"Casa Sarina",103.9070928,1.3204857
"Cassia View",103.8866153,1.31097
"Century Mansions",103.762048,1.3574852
"Changi Green",103.963857,1.344681
"Chantilly Rise",103.7632078,1.3592927
"Chapel Court",103.9072854,1.3054694
"Dawn Ville",103.8945699,1.3124191
"Duchess Crest",103.8033675,1.3242871
"Duku Apartments",103.9062175,1.3093475
"East View",103.903509,1.303832
"Eastwood Centre",103.9556659,1.3216364
"Eastwood Green",103.954845,1.3222849
"Eastwood Lodge",103.9569561,1.3206661
"Eunos Green",103.905563,1.3186189
"Euro-Asia Lodge",103.9020235,1.3143229
"Fifth Avenue Condominium",103.795899,1.330196
"Flower Road",103.8813307,1.3602403
"Gold Palm Mansion",103.915079,1.314168
"Heritage Place",103.8564217,1.2986095
"Hillview Green",103.7641561,1.3581862
"Hougang Green",103.8882148,1.3796363
"J C Draycott",103.8308775,1.3098071
"Jalan Masjid",103.9124579,1.3198827
"JC Court",103.8994913,1.3132864
"Kentish Lodge",103.8528654,1.3159904
"Kovan Esquire",103.881221,1.358077
"Laguna Green",103.9348852,1.3129199
"Margate Point",103.8887986,1.2997705
"Maysprings",103.7634708,1.3773053
"Mountbatten Lodge",103.8887656,1.3006816
"Namly Court",103.84928,1.3064075
"Nassim Woods",103.8213309,1.3066909
"Northvale",103.7452,1.3875402
"Oleander Towers",103.843957,1.332989
"Onan Court",103.9004189,1.3110822
"Paddy Green",103.8783924,1.3120526
"Palm Mansions",103.776359,1.2892923
"Parc Vista",103.7172637,1.3444561
"Parkview Apartments",103.7603219,1.341306
"Regency Lodge",103.8271943,1.2956034
"Regis Mansions",103.7681577,1.3430669
"Rosyth Lodge",103.878955,1.362577
"Royal Court",103.7690413,1.3436589
"Royal Palm Mansions",103.777922,1.28978
"Scotts 28",103.8349441,1.3097977
"Selanting Green",103.76882,1.3428709
"Sheba Lodge",103.8985215,1.3081276
"Shelford Regency",103.8105011,1.3268041
"Sherwood Condo",103.7679301,1.3450626
"Signature Park",103.7682022,1.3417991
"Simsville",103.8894776,1.317099
"Springdale Condominium",103.7718159,1.3488291
"St. Francis Lodge",103.863997,1.3252102
"Stratford Court",103.9517737,1.3282379
"Summer View",103.8523514,1.3016544
"Sunrise Gardens",103.8572215,1.390067
"Sunshine Lodge",103.8710949,1.3449289
"Symphony Heights",103.7664607,1.356354
"Tanglin Regency",103.8160191,1.2922089
"The Amston",103.7604345,1.356812
"The Blossomvale",103.7826014,1.3372484
"The Capri",103.9634267,1.3342078
"The Clayton",103.829515,1.317321
"The Daffodil",103.945721,1.3161132
"The Quayside",103.8391632,1.2900297
"The Sierra",103.7801994,1.317862
"The Sunny Spring",103.8898815,1.3123766
"The Woodgrove",103.781368,1.429056
"Westcove Condominium",103.766318,1.2979119
"Wilkie 48",103.8490638,1.3026302
"Hillview Garden Estate",103.7583568,1.3576262
"Birch Road",103.8536321,1.3113235
"Blissful View",103.802753,1.309582
"Blossom View",103.8850181,1.3116913
"Camellia Lodge",103.8866081,1.3153829
"Casa Pasir Ris",103.9636621,1.3797379
"Casa Riviera",103.8753887,1.3547295
"Castle Green",103.8409314,1.3862047
"Changi Court",103.9621933,1.3431116
"Chen Fang Mansions",103.88777,1.31537
"Dover Parkview",103.7844655,1.3055536
"Dunearn Lodge",103.8102377,1.3248505
"Escada View",103.9133937,1.3289327
"Evelyn Mansions",103.8395006,1.3161297
"Fragrance Court",103.7928746,1.2773891
"Fuyuen Court",103.8888893,1.3159339
"Gallop Gables",103.8074614,1.3159032
"Harbourlights",103.822667,1.2662845
"Harbourside Apartments",103.8275244,1.2721908
"Hillview Apartments",103.7622875,1.3562009
"Holland Hill",103.8016408,1.3101736
"Holland Hill Lodge",103.8023366,1.3097282
"Hume Park II",103.7678669,1.3552238
"Jervois Lodge",103.8238284,1.2942006
"Kelantan Lane",103.856569,1.3063389
"Kellett Court",103.8123828,1.3273986
"Kellock Lodge",103.8295192,1.2948333
"Kew Green",103.9496487,1.3184029
"Kilat Court",103.7742266,1.3408533
"Kim Keat Road",103.8536728,1.3252133
"King Albert Lodge",103.7802546,1.3366155
"Le Shantier",103.8463783,1.325942
"Leonie Condotel",103.8338706,1.2971079
"Liang Seah Court",103.8566745,1.2979271
"Lorong 9 Geylang",103.8765323,1.3124177
"Mackenzie Mansions",103.8483225,1.3056672
"Maplewoods",103.784429,1.334729
"Meralodge",103.7612344,1.3545021
"Monarchy Apartments",103.8502032,1.3249341
"Nassim Jade",103.82624,1.3069591
"Nineteen Shelford Road",103.8122331,1.3260908
"Orange Regency",103.824772,1.31194
"Palm Spring",103.831778,1.316536
"Parbury Hill Condominium",103.9437963,1.3175353
"Pebble Bay",103.8716117,1.297702
"Rambutan Road",103.9047316,1.3139995
"Regal Court",103.852987,1.3245448
"Regent Park",103.761539,1.3172516
"Santa Fe Mansions",103.8887986,1.3001361
"Sarkies Gardens",103.8364347,1.313597
"Sarkies Mansions",103.836121,1.313685
"SCK Ville",103.8992708,1.3077316
"Sea Avenue Mansions",103.9070679,1.3051847
"Seasons Park",103.8392859,1.3851077
"Sembawang Cottage",103.8261278,1.4269471
"Southaven I",103.7734856,1.3471621
"St. Michael's Place",103.8652651,1.3250341
"Tanglin Hill Meadows",103.817336,1.301477
"Tanjong Ria Condominium",103.8744887,1.2967995
"Tembelina",103.8092302,1.3244811
"The Aberdeen",103.8654249,1.3253451
"The Anchorage",103.805576,1.289545
"THE DIAMOND",103.830072,1.3055097
"The Park Vale",103.8108942,1.3301648
"UE Square",103.8426697,1.2921679
"Valley Park",103.8287163,1.2933994
"Victory Heights",103.8526297,1.3244282
"Wing Fong Court",103.8788915,1.3118385
"Wing Fong Mansions",103.8788915,1.3118385
"Yeley Building",103.8780113,1.35339
"Alocassia Apartments",103.8273454,1.3195087
"Aston Lodge",103.8772007,1.3097823
"Azalea Park Condominium",103.9627547,1.3604378
"Bayville Condo",103.7875005,1.2814773
"Camelodge",103.9291041,1.3131802
"Castle Loft",103.9147053,1.3137835
"Casuarina Cove",103.8746984,1.2975787
"Cavenagh Lodge",103.840786,1.306258
"Cavendish Park",103.7754445,1.3168315
"Chancery Esquire",103.8363879,1.3178294
"Chng Mansions",103.8876249,1.2986258
"Country Grandeur",103.8312434,1.3608075
"Crescendo Building",103.9265416,1.3130796
"Crescendo Park",103.9259565,1.3133691
"Devonshire Lodge",103.837499,1.2980646
"Dyson Road",103.8398457,1.3256017
"Euro-Asia Park",103.8676808,1.3364417
"Fenara Court",103.9117626,1.3185152
"Fortune Park",103.890905,1.3618254
"Grand Chateau",103.7686544,1.344033
"Haig Lodge",103.8985215,1.3081276
"Harvest Mansions",103.8318465,1.2899598
"Hillview Heights",103.7654607,1.3614283
"Hong Heng Mansions",103.8182022,1.4030559
"JOO CHIAT VERBENA",103.9071148,1.3144158
"La Crystal",103.8368876,1.2961848
"Landbay Condominium",103.9360331,1.3134212
"Le Wilkie",103.847925,1.302801
"Leedon 2",103.7968372,1.3129585
"Melrose Court",103.853945,1.324788
"Melville Park",103.9585271,1.3481395
"Mirage Tower",103.8342609,1.2920309
"Orchard Parksuites",103.8328135,1.3030394
"Peirce View Condominium",103.8282965,1.3717669
"Pinetree Condominium",103.8293297,1.3149828
"Rangoon Apartments",103.853716,1.314989
"Richmond Park",103.836431,1.304951
"Second Avenue Junction",103.7996164,1.3298712
"Siglap Lodge",103.9286059,1.3136419
"Sommerville Grandeur",103.8067148,1.3159206
"Spring Grove",103.8274218,1.2979568
"Summer Green",103.8498008,1.3269741
"Sunny Grove",103.742921,1.392119
"Tembeling Mansions",103.9043169,1.3079652
"The Atria At Meyer",103.889236,1.296797
"The Concourse",103.8626788,1.3010685
"The Legend",103.8294053,1.3185977
"The Oxley",103.8421718,1.2988849
"The Riverside Piazza",103.8438623,1.2886871
"West Park Regency",103.776509,1.289711
"Westpark Apartments",103.776509,1.289711
"Charlton Court",103.881018,1.355619
"Gloria Mansions",103.7803572,1.2868137
"Apartment 8",103.8414458,1.3281407
"Astor Green",103.7767614,1.3173716
"Astoria Park",103.9117094,1.3211298
"Avila Gardens",103.9656734,1.3602679
"Banyan Condominium",103.7884703,1.2779311
"Blossom Mansions",103.8898829,1.3151308
"Bukit Regency",103.7709016,1.3468548
"Canne Lodge",103.8733274,1.3142481
"Casa Irrawaddy",103.8461042,1.3250489
"Central Green Condominium",103.8276716,1.2845906
"Chiltern Park",103.8639357,1.3500551
"East Bay Gardens",103.9125237,1.3177929
"Ebony Mansions",103.9104074,1.310388
"En Fu Mansions",103.88777,1.31537
"Eng Apartment",103.883024,1.314349
"Eunos Park",103.906438,1.31853
"Grange Road",103.8307763,1.2997186
"Guilin Court",103.8847477,1.3121775
"Heritage Apartments",103.8492294,1.2883831
"Highgate",103.7661819,1.3416073
"Highland Centre",103.877022,1.355167
"Hillview Park",103.7654608,1.364657
"Holland Road",103.7983813,1.3129427
"Hume Park I",103.7685981,1.3533431
"Katong Apartments",103.9030019,1.3085182
"Le Conney Park",103.9118641,1.3121296
"Lorong G Telok Kurau",103.9101586,1.3171163
"Loyang Besar Close",103.9583704,1.3780874
"Madeira Court",103.9097585,1.3102735
"Mansions 28",103.8869851,1.3153537
"Mar Thoma Mansions",103.863271,1.3280246
"Marshall Lodge",103.901217,1.306429
"Mergui Mansions",103.8517873,1.3173131
"Park Court",103.900081,1.315603
"Parkshore",103.8705484,1.2967505
"Pasir Panjang Lodge",103.7701795,1.2920011
"Ritz Mansion",103.85217,1.32501
"Rosalia Park",103.8790004,1.3495628
"Sallim Lodge",103.8821337,1.3260386
"Serenity Park",103.8588695,1.3893528
"Shanghai Road",103.8274814,1.2954016
"Springvale",103.9247496,1.3129164
"St. Thomas View",103.8357465,1.2969569
"The Courtyard",103.843232,1.3205847
"The Domain",103.9244806,1.312183
"The Merasaga",103.798024,1.312245
"The Tropic Gardens",103.9380875,1.3139071
"Tiara",103.8311131,1.2952949
"Tivoli Lodge",103.8870091,1.3153776
"Torieview Mansions",103.8859897,1.3144141
"Upper East Coast Road",103.9402579,1.3148748
"Villa De West",103.772069,1.290764
"Villa Indah",103.6489953,1.4750167
"Villa Margaux",103.8302655,1.317379
"Wang Lodge",103.9096411,1.338132
"28 Shelford",103.8117061,1.3290282
"Balmoral Gate",103.8345414,1.3169978
"Balmoral Plaza",103.8353812,1.3165038
"Balmoral Road",103.8326716,1.3152916
"Bishan Park Condominium",103.8319829,1.366006
"Boon Teck Lodge",103.8507996,1.3276714
"Candeville",103.9109099,1.3108351
"Casa Sophia",103.8463267,1.3026732
"Cascadale",103.963156,1.345671
"Chapel Lodge",103.9061067,1.3087413
"Cherry Hill Condominium",103.877719,1.35028
"Coronation Arcade",103.8104335,1.3233353
"Elias Green",103.9413119,1.3712019
"Euro-Asia Court",103.8374136,1.2941875
"Fernwood Towers",103.9252721,1.3096653
"Four Seasons Park",103.8283945,1.3033185
"Gold Coast Condo",103.774851,1.290403
"Goodview Apartments",103.8766337,1.3117797
"Green Lane",103.999542,1.382831
"Greenlane Apartments",103.8930456,1.3110806
