"name","lon","lat"
"HDB Block 103, YISHUN RING RD",103.8290229,1.4318134
"HDB Block 103A, CANBERRA ST",103.8304504,1.451342
"HDB Block 103A, DEPOT RD",103.8133888,1.2807899
"HDB Block 103A, EDGEFIELD PLAINS",103.9058262,1.3971031
"HDB Block 103A, RIVERVALE WALK",103.9013428,1.3829166
"HDB Block 103B, CANBERRA ST",103.8296255,1.4459975
"HDB Block 103B, DEPOT RD",103.812971,1.280851
"HDB Block 103B, EDGEFIELD PLAINS",103.9047474,1.3978525
"HDB Block 103C, EDGEFIELD PLAINS",103.9045815,1.3975622
"HDB Block 104, ALJUNIED CRES",103.882735,1.319488
"HDB Block 104, BEDOK NTH AVE 4",103.9365632,1.3333557
"HDB Block 104, BEDOK RESERVOIR RD",103.9365632,1.3333557
"HDB Block 104, BISHAN ST 12",103.848592,1.3472519
"HDB Block 104, BT PURMEI RD",103.8255677,1.2725659
"HDB Block 104, BT BATOK CTRL",103.747297,1.348936
"HDB Block 104, C'WEALTH CRES",103.8006613,1.3078718
"HDB Block 104, CANBERRA ST",103.8329686,1.4499034
"HDB Block 104, CLEMENTI ST 14",103.769077,1.323031
"HDB Block 104, GANGSA RD",103.767855,1.378851
"HDB Block 104, HENDERSON CRES",103.821315,1.289414
"HDB Block 104, HOUGANG AVE 1",103.890382,1.355363
"HDB Block 104, JLN BT MERAH",103.808937,1.286692
"HDB Block 104, JLN RAJAH",103.853185,1.32781
"HDB Block 104, JLN DUSUN",103.8443489,1.327942
"HDB Block 104, JURONG EAST ST 13",103.737616,1.336586
"HDB Block 104, LENGKONG TIGA",103.9099169,1.325854
"HDB Block 104, LOR 1 TOA PAYOH",103.8490908,1.3404826
"HDB Block 104, PASIR RIS ST 12",103.958675,1.367906
"HDB Block 104, POTONG PASIR AVE 1",103.8692235,1.3343451
"HDB Block 104, RIVERVALE WALK",103.900848,1.382713
"HDB Block 104, SERANGOON NTH AVE 1",103.870918,1.370662
"HDB Block 104, SPOTTISWOODE PK RD",103.8349908,1.274538
"HDB Block 104, TAMPINES ST 11",103.946427,1.347294
"HDB Block 104, TECK WHYE LANE",103.752767,1.377131
